,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
10,0.16270566727605118,1.0,0.5,0.3793103448275862,0.46030927835051544,0.21,0.0,0.95,0.636,0.375,0.7956989247311828,0.5,0.4,1.0,-0.25,-0.5,0.3333333333333333,1.0,0.7,0.6,1.0,0.0,0.3333333333333333,0.75,-1.0,0.5517241379310345,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,-1.0,0.8571428571428571,0.5,1.0,1.0
11,0.43144424131627057,1.0,-0.25,0.7241379310344828,0.16597938144329896,0.4666666666666667,0.3333333333333333,0.7333333333333333,0.055,0.125,0.7956989247311828,1.0,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.6,0.0,1.0,0.0,0.6666666666666666,0.75,-1.0,0.41379310344827586,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.8095238095238095,1.0,1.0,1.0
12,0.37477148080438755,1.0,0.25,-0.034482758620689655,-0.0010309278350515464,0.73,0.1111111111111111,0.6333333333333333,0.37,0.5,1.0,0.5,0.2,1.0,0.75,1.0,0.3333333333333333,0.5,0.65,0.2,1.0,0.0,0.16666666666666666,0.75,-1.0,0.41379310344827586,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.6904761904761905,1.0,0.5,1.0
13,0.39853747714808047,0.0,-0.25,-0.034482758620689655,-0.0010309278350515464,1.0,0.0,0.9333333333333333,0.214,0.125,0.6344086021505376,1.0,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.8,0.6,0.0,0.0,0.5,0.5,-1.0,0.4482758620689655,0.2222222222222222,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.03125,0.0,0.5952380952380952,1.0,1.0,1.0
14,0.007312614259597806,0.0,-0.25,0.5172413793103449,0.30927835051546393,0.21666666666666667,0.037037037037037035,0.9166666666666666,0.333,0.875,0.7634408602150538,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.6,0.2,0.0,0.0,0.6666666666666666,0.75,-1.0,0.41379310344827586,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,1.0,0.7142857142857143,1.0,0.5,1.0
15,0.2303473491773309,0.0,0.0,0.4827586206896552,0.4639175257731959,0.23333333333333334,0.0,1.0,0.571,0.375,0.7311827956989247,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.9,0.8,0.0,0.0,0.16666666666666666,0.75,-1.0,0.6896551724137931,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-0.03125,-1.0,0.8809523809523809,1.0,1.0,1.0
16,0.42778793418647165,0.0,-0.25,-0.034482758620689655,-0.0010309278350515464,0.3933333333333333,0.0,0.9,-1.0,0.25,0.6774193548387096,0.5,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.5,0.85,0.2,0.5,0.0,0.16666666666666666,0.25,1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.7857142857142857,1.0,0.5,1.0
17,0.1809872029250457,0.0,0.5,0.41379310344827586,0.3402061855670103,0.25,0.0,0.9,0.905,0.375,0.6559139784946236,0.5,0.8,1.0,0.75,1.0,0.3333333333333333,0.5,0.6,0.2,0.5,0.0,0.3333333333333333,0.25,0.0,0.41379310344827586,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0625,0.0,0.8809523809523809,1.0,1.0,1.0
18,1.0,1.0,-0.25,-0.034482758620689655,-0.0010309278350515464,0.47,0.037037037037037035,0.9,-1.0,0.25,0.8172043010752689,1.0,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.6,0.2,1.0,0.0,0.3333333333333333,0.75,-1.0,0.41379310344827586,0.2222222222222222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.21875,0.0,0.6190476190476191,1.0,1.0,1.0
19,0.5283363802559415,1.0,-0.25,0.3448275862068966,0.13298969072164948,0.38666666666666666,0.0,0.7833333333333333,0.345,0.125,0.7634408602150538,0.5,1.0,1.0,0.75,0.5,0.3333333333333333,0.5,0.7,0.2,1.0,0.0,-0.16666666666666666,0.75,-1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1875,0.0,0.5952380952380952,1.0,1.0,1.0
20,0.20840950639853748,0.0,0.0,0.41379310344827586,0.3711340206185567,0.26666666666666666,0.0,0.95,0.524,0.375,0.6774193548387096,0.5,0.8,1.0,0.75,1.0,0.3333333333333333,0.5,0.9,0.6,0.0,0.0,0.16666666666666666,0.25,-1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03125,-1.0,0.8095238095238095,1.0,1.0,1.0
21,0.34552102376599636,0.0,1.0,0.4482758620689655,0.4329896907216495,0.27666666666666667,0.0,0.9333333333333333,0.762,0.375,0.6989247311827957,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.65,0.2,0.0,0.0,0.3333333333333333,0.75,-1.0,0.5517241379310345,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,-0.03125,0.0,0.8571428571428571,1.0,1.0,1.0
22,0.37842778793418647,0.0,0.0,0.6206896551724138,0.3402061855670103,0.20666666666666667,0.0,0.95,0.5,0.375,0.7204301075268817,1.0,0.4,1.0,-0.25,1.0,0.3333333333333333,0.5,0.6,0.2,0.0,1.0,0.3333333333333333,0.75,-1.0,0.41379310344827586,0.5555555555555556,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.03125,0.0,0.8333333333333334,1.0,1.0,1.0
23,0.10054844606946983,1.0,0.5,0.3448275862068966,0.1902061855670103,0.20333333333333334,0.0,0.9666666666666667,0.976,0.375,0.6344086021505376,0.5,1.0,1.0,0.75,1.0,0.3333333333333333,0.5,0.8,0.6,1.0,0.0,0.16666666666666666,0.25,0.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.03125,-1.0,0.8571428571428571,1.0,1.0,1.0
24,0.44972577696526506,0.0,0.75,0.3793103448275862,0.27835051546391754,0.17333333333333334,0.0,0.9833333333333333,0.571,0.375,0.5483870967741935,1.0,0.4,0.3333333333333333,0.75,1.0,0.3333333333333333,0.5,0.65,0.2,0.0,0.0,0.3333333333333333,0.25,0.0,0.41379310344827586,0.1111111111111111,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.8571428571428571,1.0,1.0,1.0
25,0.943327239488117,1.0,0.25,0.27586206896551724,0.5974226804123711,0.4033333333333333,0.0,0.9666666666666667,0.564,0.75,0.6989247311827957,1.0,0.4,1.0,0.75,1.0,0.6666666666666666,0.5,0.7,0.2,0.5,0.0,0.3333333333333333,0.25,1.0,0.4827586206896552,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0,0.7380952380952381,0.5,0.5,1.0
26,0.9835466179159049,1.0,0.25,-0.034482758620689655,-0.0010309278350515464,0.7566666666666667,0.0,0.95,0.745,0.0,0.9139784946236559,1.0,1.0,1.0,0.75,1.0,0.3333333333333333,0.5,0.85,0.6,1.0,0.0,0.6666666666666666,0.75,-1.0,-0.034482758620689655,-0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.15625,0.0,0.6666666666666666,0.5,1.0,1.0
27,0.1773308957952468,1.0,0.5,0.3103448275862069,0.338659793814433,0.2633333333333333,0.0,0.9666666666666667,0.758,0.375,0.7096774193548387,0.5,1.0,1.0,0.25,1.0,0.3333333333333333,0.5,0.9,0.8,0.5,0.0,0.3333333333333333,0.5,-1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09375,0.0,0.9285714285714286,1.0,0.5,1.0
28,0.4040219378427788,1.0,0.5,0.3793103448275862,0.47577319587628863,0.30333333333333334,0.0,0.9166666666666666,0.636,0.375,0.7849462365591398,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.8,0.6,0.5,0.0,0.3333333333333333,0.75,-1.0,0.5517241379310345,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.03125,-1.0,0.7619047619047619,1.0,1.0,1.0
29,0.27239488117001825,1.0,0.75,0.4482758620689655,0.4979381443298969,0.23666666666666666,0.0,0.9833333333333333,0.83,0.5,0.7526881720430108,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.8,0.6,1.0,0.0,0.5,0.75,-1.0,0.5517241379310345,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.09375,0.0,0.9047619047619048,1.0,1.0,1.0
30,0.33455210237659966,0.0,-0.25,0.4827586206896552,0.30927835051546393,0.21333333333333335,0.0,0.9666666666666667,0.976,0.875,0.7741935483870968,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.8,0.6,0.5,0.0,0.16666666666666666,-0.25,-1.0,0.41379310344827586,0.4444444444444444,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0625,0.0,0.7857142857142857,1.0,1.0,1.0
31,0.22486288848263253,0.0,-0.25,0.6551724137931034,0.3711340206185567,0.48333333333333334,0.0,0.7833333333333333,0.976,0.125,0.8172043010752689,1.0,0.8,1.0,0.75,0.5,0.6666666666666666,0.5,0.85,0.6,0.0,0.0,0.16666666666666666,0.75,-1.0,0.5517241379310345,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.6428571428571429,1.0,1.0,1.0
32,0.27056672760511885,0.0,0.0,-0.034482758620689655,-0.0010309278350515464,0.41333333333333333,0.0,0.9,0.738,0.375,0.8817204301075269,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.85,0.6,0.0,0.0,0.3333333333333333,0.75,-1.0,0.5517241379310345,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.03125,-1.0,0.7857142857142857,1.0,1.0,0.5
33,0.2577696526508227,1.0,0.75,0.3793103448275862,0.3711340206185567,0.23333333333333334,0.0,1.0,0.842,0.375,0.8064516129032258,1.0,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.85,0.6,1.0,0.0,0.16666666666666666,0.75,-1.0,0.41379310344827586,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.7619047619047619,1.0,1.0,1.0
34,0.06764168190127971,0.0,-0.25,0.4482758620689655,0.30927835051546393,0.18666666666666668,0.0,0.9,0.5,0.25,0.6344086021505376,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.85,0.4,0.5,0.0,1.0,0.75,-1.0,0.4827586206896552,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.28125,0.0,0.7380952380952381,1.0,1.0,1.0
35,0.41316270566727603,0.0,-0.25,-0.034482758620689655,-0.0010309278350515464,0.86,0.0,0.9,0.714,0.125,0.7419354838709677,0.5,0.8,1.0,0.75,1.0,0.3333333333333333,0.5,1.0,0.8,0.0,1.0,0.16666666666666666,0.75,-1.0,0.6896551724137931,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.03125,-1.0,0.7380952380952381,1.0,0.5,1.0
36,0.5447897623400365,1.0,1.0,0.3103448275862069,0.2407216494845361,0.25333333333333335,0.0,0.85,0.43,0.375,0.8172043010752689,0.5,0.2,1.0,1.0,1.0,0.3333333333333333,0.5,0.75,0.6,1.0,0.0,0.16666666666666666,0.25,1.0,0.6896551724137931,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.21875,0.0,0.8809523809523809,1.0,1.0,1.0
37,0.062157221206581355,0.0,0.75,0.3793103448275862,0.24742268041237114,0.11,0.0,1.0,0.905,0.375,0.6559139784946236,0.5,0.4,1.0,0.75,1.0,0.6666666666666666,0.5,0.9,0.8,0.0,1.0,1.0,0.75,-1.0,0.6896551724137931,0.1111111111111111,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,1.0,1.0
38,0.4716636197440585,0.0,-0.25,0.3793103448275862,0.3402061855670103,0.41,0.0,0.9833333333333333,0.619,0.25,0.6451612903225806,0.5,0.8,1.0,0.75,0.5,0.3333333333333333,0.5,1.0,0.8,0.0,0.0,0.3333333333333333,0.25,1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.03125,0.0,0.6904761904761905,1.0,1.0,1.0
39,0.3382084095063985,1.0,-0.25,0.3448275862068966,0.38092783505154637,0.29,0.0,0.7666666666666667,-1.0,0.25,0.7849462365591398,1.0,0.8,1.0,0.75,1.0,0.3333333333333333,0.5,0.95,0.8,1.0,0.0,0.16666666666666666,0.75,-1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.125,0.0,0.6904761904761905,1.0,1.0,1.0
40,0.9963436928702011,1.0,-0.25,0.3448275862068966,0.5278350515463918,0.27666666666666667,0.0,0.95,0.867,0.25,0.7741935483870968,0.5,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.7,0.4,1.0,0.0,0.6666666666666666,0.75,-1.0,0.5517241379310345,0.4444444444444444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1875,1.0,0.8095238095238095,1.0,0.5,1.0
41,0.31992687385740404,1.0,1.0,-0.034482758620689655,-0.0010309278350515464,0.27,0.0,0.9166666666666666,0.685,0.5,0.8602150537634409,0.5,0.2,1.0,0.75,1.0,0.3333333333333333,0.5,0.8,0.6,1.0,0.0,0.16666666666666666,0.75,-1.0,-0.034482758620689655,-0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.03125,0.0,0.8809523809523809,1.0,0.5,1.0
42,0.07861060329067641,0.0,0.75,0.3103448275862069,0.4639175257731959,0.16333333333333333,0.0,1.0,0.619,0.375,0.5591397849462365,0.5,0.8,1.0,0.75,1.0,0.3333333333333333,0.5,0.9,0.8,0.5,1.0,0.16666666666666666,0.25,1.0,-0.034482758620689655,-0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03125,0.0,0.8809523809523809,1.0,1.0,1.0
43,0.46617915904936014,1.0,0.75,0.41379310344827586,0.44432989690721647,0.21333333333333335,0.0,0.9666666666666667,0.745,0.375,0.6666666666666666,1.0,0.4,1.0,0.75,1.0,0.3333333333333333,0.5,0.9,0.8,0.5,0.0,0.3333333333333333,0.25,1.0,0.4482758620689655,0.2222222222222222,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.09375,0.0,0.8809523809523809,0.5,1.0,1.0
44,0.0603290676416819,0.0,-0.25,-0.034482758620689655,-0.0010309278350515464,1.0,0.0,0.9666666666666667,-1.0,0.25,0.7204301075268817,0.5,0.4,1.0,0.5,0.5,0.3333333333333333,0.5,0.9,0.8,0.0,0.0,0.16666666666666666,0.75,-1.0,0.6896551724137931,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.0,0.6904761904761905,1.0,1.0,1.0
45,0.226691042047532,0.0,0.0,0.3448275862068966,0.4020618556701031,0.16,0.0,0.95,0.833,0.375,0.5591397849462365,0.5,0.4,0.3333333333333333,0.75,1.0,0.3333333333333333,1.0,1.0,1.0,0.0,0.0,0.16666666666666666,0.25,1.0,0.6551724137931034,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0625,0.0,0.8095238095238095,1.0,1.0,1.0
46,0.32541133455210236,1.0,0.5,0.4482758620689655,0.24381443298969072,0.13333333333333333,0.0,0.9333333333333333,0.842,0.375,0.7204301075268817,0.5,0.8,1.0,1.0,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,0.0,0.5172413793103449,0.4444444444444444,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-0.03125,-1.0,0.8571428571428571,1.0,1.0,1.0
